"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU14_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r","AU45_r"
0.104263,-0.038514,-0.993804,-0.119757,-0.053787,-0.991345,-0.008,-0.046,-0.182,0.005,-0.037,0.58,0.77,0.25,0,0,0.01,0,0,0,0,0,0,0,0.06,0.42,0,0.02
0.004267,0.020736,-0.999776,-0.169929,-0.021623,-0.985219,-0.083,0,-0.075,-0.03,-0.023,0.03,0,0,0.26,0,0,0,0,0,0,0.17,1.26,0,0.21,0.24,0.9,0
0.122344,0.146088,-0.981677,-0.028422,0.080325,-0.996363,0.047,0.114,0.037,-0.111,0.056,0.23,0.04,0.11,0,0,0,0,0,0,0,0,0.15,0,0.09,0,0.26,0
0.041589,0.028562,-0.998726,-0.108243,0.034829,-0.993514,-0.033,0.032,0.013,0.076,-0.015,0.03,0,1.06,0,0,0.08,0,0,0,0,0,0.01,0,0,0.08,0.01,0
0.078276,0.013126,-0.996845,-0.099023,0.022845,-0.994823,-0.01,0.018,-0.067,0.057,-0.034,0.18,0.08,0.24,0,0,0,0,0,0,0,0,0,0,0.01,0.28,0,0.09
0.451026,-0.058741,-0.890575,0.307743,-0.07834,-0.948239,0.391,-0.074,-0.204,-0.45,-0.047,1.82,0,0.94,0.02,0,0,0,0.8,0,0,0.38,0,0,0,1.81,0.75,0.53
0.048793,0.042181,-0.997918,-0.099825,0.050601,-0.993717,-0.026,0.047,0.033,0.056,-0.036,0.23,0,1.28,0,0,0,0,0,0,0.1,0.23,0.21,0,0,0.15,0,0
0.097015,-0.002331,-0.99528,-0.058621,-0.005453,-0.998265,0.019,-0.004,-0.098,-0.002,0.009,0.02,0,1.35,0.07,0,1.3,0.71,0,0,0,0,0.31,0.31,0.54,0,0,0.29
0.490155,0.154796,-0.85778,0.365878,0.083912,-0.926872,0.447,0.133,0.015,-0.664,0.214,0,0,0,0,1.52,2.4,0,2.08,0.75,0,2.57,1.85,1.29,0,1.59,0,1.23
0.006025,0.18376,-0.982953,-0.023171,0.177979,-0.983761,-0.009,0.182,0.15,0.076,0.007,0.08,0,1.23,0,0,0.37,0,0,0,0.48,0,0.51,0,0,0,0.23,0
0.085766,0.028602,-0.995905,-0.09266,0.035389,-0.995069,-0.003,0.032,-0.058,0.051,-0.02,0,0.11,0.21,0,0,0.06,0.01,0,0,0,0.18,0.27,0.12,0,0.18,0.02,0.13
0.03583,-0.091983,-0.995116,-0.137544,-0.109654,-0.984407,-0.051,-0.102,-0.247,0.015,0.022,0.17,0,0,0,0,0.27,0,0,0,0,0.07,0.03,1.29,0,0.43,0.98,0.14
0.048178,0.038887,-0.998082,-0.097558,0.047632,-0.994089,-0.025,0.043,0.035,0.052,-0.022,0.01,0,1.06,0.14,0,0,0,0,0,0.07,0.07,0.13,0,0,0.02,0.17,0
0.051455,0.189565,-0.980519,-0.068807,0.205156,-0.976308,-0.009,0.199,0.179,-0.01,0.027,0,0,0.05,0,0,0,0,0,0,0,0,0.47,0,0,0.05,0.18,0.01
0.09593,-0.045221,-0.99436,-0.084817,-0.037034,-0.995708,0.006,-0.041,-0.149,0.052,-0.039,0.11,0.07,0.03,0,0,0,0.03,0,0,0,0.03,0.16,0,0,0.07,0,0.03
0.068743,0.058835,-0.995898,-0.090975,0.062734,-0.993875,-0.011,0.061,0.04,0.04,-0.008,0,0,0.49,0,0.23,0.49,0,0,0.71,2.23,0,0.54,0.86,0.37,0.04,0,0.22
0.075708,-0.044922,-0.996118,-0.097374,-0.088993,-0.991261,-0.011,-0.067,-0.159,-0.033,0.054,0.3,0.04,0,0,0,1.42,0,0,0,0,0,0.12,0,0.38,0.44,0.22,0.38
0.011997,0.185811,-0.982512,-0.062123,0.19993,-0.977839,-0.026,0.194,0.136,0.068,0.007,0.16,0,0.77,0,0,0.11,0,0,0,0.55,0.23,0.84,0,0,0,0.43,0.01
0.228541,-0.060708,-0.97164,0.021472,-0.075582,-0.996908,0.126,-0.069,-0.087,-0.037,-0.022,0,0,0,0,0,0,0,0,0,0,0.24,0.54,0,0,0.4,0.63,0.02
0.354721,-0.063014,-0.932846,0.212632,-0.066457,-0.97487,0.289,-0.068,-0.194,-0.347,-0.156,2.1,0,0,0.57,0,0,0,0.43,0,0,0.03,0,0.2,0,2.4,1.39,0
-0.025451,0.20241,-0.97897,-0.163628,0.184378,-0.969139,-0.097,0.196,0.161,0.061,-0.009,0.6,0.07,1.07,0,0,0.54,0,0,0,0.6,0,0.46,0,0,0.38,1,0.07
0.110776,-0.040847,-0.993006,-0.035723,-0.068759,-0.996994,0.038,-0.055,-0.179,-0.052,0.201,1.17,0,0,0,0,0.37,0.65,0,0,0,0,0.45,0.6,0,0.07,0,0
0.023384,-0.051399,-0.998404,-0.169804,-0.100713,-0.980318,-0.074,-0.077,-0.148,-0.052,0.03,0,0,0,0,0,0.1,0,0,0,0,0.01,0.8,0,0.14,0.1,0.94,0
-0.009231,0.202491,-0.979241,-0.045121,0.194814,-0.979802,-0.028,0.2,0.162,0.111,0.015,0.11,0,0.75,0,0.03,0.57,0,0,0,1.21,0.12,0.22,0,0,0.34,0.36,0
0.082906,-0.007148,-0.996532,-0.091321,-0.001211,-0.995821,-0.004,-0.004,-0.09,0.053,-0.017,0.04,0.1,0.15,0,0,0,0.03,0,0,0,0,0.31,0,0,0.38,0.1,0
0.02382,-0.028098,-0.999321,-0.084928,-0.028331,-0.995984,-0.031,-0.028,-0.151,-0.002,-0.019,0.51,0.09,0.02,0,0,0.05,0,0,0,0,0,0.78,0,0,0.3,0.62,0.69
0.102596,-0.038785,-0.993967,-0.010206,-0.065579,-0.997795,0.046,-0.052,-0.121,-0.105,0.053,0,0,0,0,0,0.01,0.02,0,0,0,0.15,0.87,0.04,0,0.23,0.78,0.06
0.111624,-0.030479,-0.993283,-9.2e-05,-0.055092,-0.998481,0.056,-0.043,-0.114,-0.109,0.051,0,0,0,0,0,0.05,0,0,0,0,0.12,0.84,0,0,0.04,0.36,0
0.00989,0.05236,-0.998579,-0.15559,0.05635,-0.986213,-0.073,0.055,0.065,0.148,0.003,0.01,0,0.32,0,1.3,1.37,0.08,0,1.22,1.71,0.04,0,0.57,1.4,0,0,0
0.013859,0.042077,-0.999018,-0.148042,0.059416,-0.987195,-0.067,0.051,-0.032,-0.026,-0.027,0.03,0,0.04,0,0,0,0,0,0,0,0.33,1.13,0.08,0.11,0.25,0.72,0
0.141742,0.337339,-0.930651,-0.149481,0.321174,-0.935148,-0.004,0.339,0.071,0.063,0.048,0,0.16,0.45,0.05,0,0.67,0,0,0,0,0,0.06,0,0.38,0.17,0.69,1.99
0.078448,-0.03554,-0.996284,-0.096256,-0.082953,-0.991894,-0.009,-0.06,-0.163,-0.026,0.047,0.19,0.11,0,0,0,1.45,0,0,0,0,0.02,0,0,0.23,0.27,0.26,0.41
0.144888,0.087272,-0.985592,-0.013354,0.079834,-0.996719,0.066,0.084,0.017,-0.072,0.064,0.1,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0.83,0,0
0.048887,0.029299,-0.998375,-0.108204,0.036653,-0.993453,-0.03,0.033,0.005,0.07,-0.015,0.2,0,1.01,0,0,0.56,0,0,0,0,0,0.35,0.05,0,0.04,0.07,0
0.025885,0.004623,-0.999654,-0.147409,-0.01184,-0.989005,-0.061,-0.004,-0.159,0.064,0.005,0.16,0.29,0.05,0,0,0.02,0.24,0,0,0,0.01,0.01,0,0,0.25,0.44,0.06
0.004372,0.028613,-0.999581,-0.147196,0.034654,-0.9885,-0.072,0.032,0,0.126,0.008,0.32,0,1.22,0.04,0.04,0.13,0,0,0,0.33,1.59,2.01,0,0.11,0,0.06,0.02
0.014313,0.215048,-0.976499,-0.130718,0.199495,-0.971141,-0.06,0.21,0.173,0.011,0.019,0,0,0.13,0,0,0.07,0,0,0,0,0,0.46,0,0,0.06,0.07,0.49
0.037532,0.23746,-0.970672,-0.090459,0.225811,-0.969962,-0.027,0.234,0.17,0.009,0.024,0,0,0.34,0,0,0.22,0,0,0,0,0,0.36,0,0,0.25,0.2,0.68
0.18225,-0.048969,-0.982032,-0.058424,-0.071788,-0.995707,0.063,-0.061,-0.121,0.026,-0.006,0,0.02,0,0.8,0,0.35,0,0,0,0,0,0.41,0.06,0.42,0.28,0.86,0
-0.072261,0.208608,-0.975326,-0.180462,0.169361,-0.968891,-0.129,0.192,0.141,0.096,-0.001,0.23,0.23,0.81,0,0.3,0.57,0,0,0,1.76,0.25,0.87,0.11,0.31,0,0.99,0.37
0.072701,-0.062554,-0.99539,-0.085563,-0.131461,-0.987622,-0.006,-0.098,-0.236,-0.042,0.04,0.67,0,0,0,0,1.41,0.06,0,0,0,0,0,0.68,0.1,0.18,0,0.13
-0.029629,0.205091,-0.978294,-0.045596,0.17341,-0.983794,-0.038,0.191,0.16,0.086,-0.016,0.18,0,1.38,0,0,0.57,0.17,0,0,0.68,0,0.26,0,0,0.27,0.24,0
0.141847,0.043084,-0.988951,-0.0092,0.045347,-0.998929,0.067,0.044,-0.042,-0.065,0.03,0,0,0,0,0,1.05,0.05,0,0,0,0.14,0.3,0.17,0,0.03,0.23,0.07
0.049087,0.207334,-0.977038,-0.070424,0.2229,-0.972294,-0.011,0.217,0.174,0,0.023,0,0,0.08,0,0,0.02,0,0,0,0,0,0.25,0,0,0.41,0.1,0.25
0.494666,0.122144,-0.860457,0.338188,0.066114,-0.938753,0.434,0.104,-0.033,-0.56,0.134,0,0,0.16,0,0.21,0.57,0,0.74,0,0,1.24,1.07,0,0,0.71,0,0.91
0.002332,0.192658,-0.981263,-0.007239,0.194092,-0.980957,-0.003,0.195,0.151,0.08,-0.001,0.03,0.02,1.12,0,0,0.47,0,0,0,0.97,0,0.45,0,0,0.02,0.02,0.29
0.100399,-0.011519,-0.994881,-0.054194,-0.019563,-0.998339,0.023,-0.016,-0.11,-0.019,0.065,0.23,0,0,0,0,0.52,0.36,0,0,0,0,0,0.06,0,0.23,0,0
0.138887,0.018097,-0.990143,-0.010316,0.012571,-0.999868,0.065,0.015,-0.071,-0.071,0.073,0.01,0.03,0,0,0,0.77,0.35,0,0,0,0.02,0.33,0.32,0.01,0.53,0.34,0
0.026945,-0.014539,-0.999531,-0.175692,-0.034596,-0.983837,-0.075,-0.025,-0.19,0.054,0.005,0.6,0,0.18,0,0,0.55,0.09,0,0,0,0.35,0,0.11,0,0.03,0,0.19
0.112407,-0.026165,-0.993318,-0.009037,-0.064727,-0.997862,0.052,-0.046,-0.12,-0.097,0.052,0.01,0,0,0,0,0.4,0,0,0,0,0.19,0.68,0.11,0.02,0.19,0.28,0.04
0.034811,-0.218388,-0.975241,-0.096549,-0.208926,-0.973154,-0.032,-0.216,-0.422,0.094,-0.093,1.14,1.59,0,0.44,0,0.92,0,0,0,0,1.52,3.08,0,0.54,0,0.48,0
0.020556,-0.025631,-0.99946,-0.105058,-0.034617,-0.993863,-0.042,-0.03,-0.102,-0.022,-0.037,0.25,0.1,0,0,0,0,0,0,0,0,0.01,1.16,0,0.15,0,0.64,0.01
0.063772,0.185094,-0.980649,-0.02592,0.199979,-0.979457,0.019,0.194,0.133,0.115,-0.008,0.47,0.55,1.32,0,0,0.69,0,0,0,0.24,0.44,0.51,0,0,0.52,0.92,0.18
0.049517,0.04049,-0.997952,-0.109575,0.046913,-0.992871,-0.03,0.044,0.009,0.068,-0.016,0.03,0,1.02,0.08,0,0,0,0,0,0,0,0.39,0.03,0,0.12,0.03,0.07
-0.02324,0.145916,-0.989024,-0.037936,0.161679,-0.986114,-0.031,0.154,0.134,0.069,-0.004,0.2,0.25,0.88,0,0,0.08,0,0,0,0.35,0.36,0.72,0,0,0,0.34,0
0.491724,0.154537,-0.856928,0.365465,0.085269,-0.926911,0.448,0.134,0.02,-0.663,0.207,0,0,0,0,1.57,2.54,0,1.9,0.65,0,2.37,1.54,1.19,0,1.62,0,1.27
0.046537,-0.008698,-0.998879,-0.088697,-0.006602,-0.996037,-0.021,-0.008,-0.089,-0.016,-0.023,0.12,0,0,0,0,0,0,0,0,0,0.05,1.46,0,0.03,0.06,0.9,0.09
0.052635,0.171183,-0.983832,-0.059462,0.199729,-0.978045,-0.003,0.187,0.138,0.069,-0.004,0.26,0.1,0.65,0,0,0.12,0,0,0,0.45,0.13,0.77,0,0,0,0.51,0.04
0.028884,0.015348,-0.999465,-0.087329,0.017733,-0.996022,-0.029,0.017,-0.081,0.015,-0.025,0,0,0.13,0,0,0.25,0,0,0,0,0.51,1.63,0.44,0,0.4,1.19,0.17
-0.016891,-0.013533,-0.999766,-0.190526,-0.050523,-0.980381,-0.104,-0.032,-0.105,0.053,-0.013,0,0.07,0,0,0,0.6,0,0,0,0,0,0.62,0,0,0.31,0.64,0.07
-0.006581,0.199839,-0.979807,-0.063504,0.164711,-0.984295,-0.036,0.184,0.131,0.134,0.058,0,0,0.97,0,0,0.27,0,0,0,0.02,0.57,0.62,0,0.08,0,0.49,0.39
-0.096108,-0.04797,-0.994214,-0.322269,-0.081343,-0.943147,-0.213,-0.067,-0.247,0.239,-0.013,0,0,0,0.05,0,1.36,0,0,0,0,0,1.79,0.35,0.36,0.05,0.71,0.5
0.057182,0.062596,-0.996399,-0.103891,0.061762,-0.992669,-0.023,0.062,0.044,0.067,-0.015,0,0.17,1.24,0,0.51,0.78,0.23,0,0.24,1.6,0,0.02,0.02,0,0.03,0.06,0
-0.05213,0.08778,-0.994775,-0.198641,0.159757,-0.966964,-0.127,0.126,0.035,0.288,-0.231,0,0,0,0,0,0.14,0.25,0.74,0,0,0,1.46,0,2.07,0,0.45,0.28
0.124031,0.024643,-0.991972,-0.024815,0.006576,-0.99967,0.05,0.016,-0.079,-0.052,0.135,0.3,0.02,0,0,0,1.06,0.74,0,0,0,0.01,0,0.31,0.02,0.33,0.01,0
0.107421,-0.029215,-0.993784,-0.035105,-0.05563,-0.997834,0.036,-0.043,-0.164,-0.051,0.205,1.04,0,0,0,0,0.38,0.24,0,0,0,0,0.6,1.55,0.09,0.11,0.22,0
0.042939,0.217853,-0.975037,-0.09843,0.203225,-0.974172,-0.028,0.213,0.176,0.009,0.022,0,0.06,0.22,0,0,0.07,0,0,0,0,0,0.29,0,0,0.06,0.05,0.52
0.039683,0.070072,-0.996752,-0.116526,0.072238,-0.990557,-0.039,0.071,0.065,0.078,0.003,0,0,1.06,0,0.19,0.82,0.56,0,0,1.13,0,0.06,0.02,0,0.1,0,0
0.068265,0.025038,-0.997353,-0.082874,0.019578,-0.996368,-0.007,0.022,-0.05,0.002,0.087,0.27,0.06,0,0,0,0.96,0.16,0,0,0,0.42,0.23,0.03,0,0.54,0.35,0
0.178558,-0.109363,-0.977833,-0.005871,-0.14097,-0.989996,0.088,-0.127,-0.153,-0.13,0.055,0,0,0,0.18,0,0,0,0,0,0,0,0.98,0.01,0.41,0,1.24,0
0.027378,-0.003408,-0.999619,-0.072224,-0.032155,-0.99687,-0.022,-0.018,-0.148,0,-0.02,0.52,0.03,0,0,0,0.06,0,0,0,0,0,0.7,0,0,0.17,0.69,0.69
0.035841,0.013889,-0.999261,-0.15023,0.003792,-0.988644,-0.057,0.009,-0.098,-0.011,0.033,0.15,0,0.01,0,0,0.51,0,0,0,0,0.17,0.02,0,0.01,0.02,0.51,0
0.03281,-0.017383,-0.99931,-0.180803,-0.064683,-0.98139,-0.075,-0.041,-0.162,0.037,-0.004,0.26,0.06,0.03,0,0,0.19,0.03,0,0,0,0.05,0.07,0.03,0,0.05,0.11,0
-0.032545,0.251403,-0.967335,-0.166658,0.172176,-0.970866,-0.102,0.215,0.12,0.108,0.014,0.19,0.01,1.23,0,0,0.58,0.01,0,0,0.5,0,0.27,0,0,1.04,1.42,0.55
-0.013137,0.206809,-0.978293,-0.117252,0.223525,-0.96762,-0.067,0.218,0.141,0.019,0.058,0,0,0.02,0,0,0.11,0.03,0,0,0,0.26,0.46,0,0,0.95,0.17,0.04
-0.010844,0.072652,-0.997298,-0.167004,0.07187,-0.983333,-0.09,0.073,0.086,0.134,0.041,0,0,1.19,0.29,0,0.34,0,0,0,0.17,0,0.5,0.19,0.25,0.18,0.23,0
0.086394,0.006725,-0.996238,-0.101394,-0.029975,-0.994395,-0.008,-0.012,-0.09,-0.107,0.065,0.02,0,0,0.01,0,0.31,0,0,0,0,0,0.87,0.01,0.22,0.04,1,0
0.090796,-0.039103,-0.995102,-0.087746,-0.033752,-0.995571,0.002,-0.037,-0.144,0.051,-0.023,0.22,0,0.02,0,0,0.19,0.02,0,0,0,0,0.18,0.03,0,0.16,0.02,0
0.052157,0.06662,-0.996414,-0.107116,0.070379,-0.991753,-0.028,0.069,0.041,0.058,-0.01,0.01,0,0.88,0,0,0,0,0,0,0.5,0.01,0.02,0,0,0.02,0,0.03
0.06138,0.05309,-0.996702,-0.09801,0.051475,-0.993853,-0.018,0.052,0.032,0.059,0.007,0,0,0.68,0,0.76,1.1,0.15,0,0.58,1.93,0,0,0.29,0.02,0.38,0.01,0
0.034261,0.237376,-0.970814,-0.053053,0.167814,-0.98439,-0.01,0.204,0.143,0.088,0.018,0.26,0.02,0.87,0,0.02,0.55,0,0,0,1.73,0,0.25,0,0,0.37,0.35,0.03
0.012138,0.003146,-0.999921,-0.182628,-0.023958,-0.98289,-0.086,-0.01,-0.1,0.027,-0.013,0,0,0.13,0,0,0,0,0,0,0,0,0.27,0,0,0.51,0.27,0
0.077339,0.098801,-0.992097,-0.084721,0.079249,-0.993248,-0.004,0.089,-0.013,0.043,0.035,0,0,0.6,0,0,0,0,0,0,0,0,0,0.1,0,0.25,0,0.55
0.04225,0.071911,-0.996516,-0.11374,0.075795,-0.990615,-0.036,0.074,0.06,0.064,-0.008,0.15,0,1.03,0.02,0,0.27,0,0,0,0.35,0.09,0.52,0,0,0,0.04,0
0.06605,0.299362,-0.951851,-0.103398,0.245176,-0.963949,-0.019,0.277,0.131,0,0.055,0.35,0.56,0.11,0,0,0.51,0,0,0,0,0.01,0.1,0.02,0,0.18,0.13,1.23
0.050182,0.085041,-0.995113,-0.115624,0.082867,-0.98983,-0.033,0.084,0.069,0.074,0.007,0,0,0.96,0,0.92,0.87,0.51,0.01,0.87,1.85,0,0,0.35,0,0.26,0,0.01
0.099132,-0.044639,-0.994072,-0.046054,-0.069542,-0.996515,0.027,-0.057,-0.191,-0.032,0.189,0.72,0,0,0.18,0,0.68,0.88,0,0,0,0.32,0.29,0.53,0,0.05,0,0
0.06576,0.064243,-0.995765,-0.079667,0.035011,-0.996206,-0.007,0.05,-0.014,-0.002,0.239,0,0,0,0.24,0,0.82,0.48,0,0,0,0.13,0.45,0.03,0,0.84,0.51,0
0.068718,0.191152,-0.979152,-0.01806,0.210754,-0.977372,0.026,0.203,0.144,0.076,0.017,0.01,0,1.19,0,0,0.04,0,0,0,0.41,0,0.55,0,0,0,0.11,0
0.084082,0.021592,-0.996225,-0.091508,0.028645,-0.995392,-0.004,0.025,-0.06,0.051,-0.02,0,0.09,0.21,0,0,0.11,0.07,0,0,0,0.04,0.19,0,0,0.04,0,0
0.0833,-0.071635,-0.993946,-0.080065,-0.100172,-0.991744,0.002,-0.086,-0.217,-0.036,0.032,0.65,0,0,0,0,1.53,0.02,0,0,0,0,0,0.68,0.21,0.26,0.04,0.52
0.091906,0.08855,-0.991823,-0.067997,0.09768,-0.992892,0.012,0.094,-0.03,-0.036,0.013,0.19,0.19,0.29,0,0,0.73,0,0,0,0,0.29,1.45,0.26,0,0,0.66,0
0.035137,-0.066299,-0.997181,-0.111088,-0.064196,-0.991735,-0.038,-0.066,-0.083,-0.021,-0.029,0,0,0,0.25,0,0,0,0,0,0,0,1.4,0,0.26,0.05,0.81,0
0.104254,-0.039997,-0.993746,-0.118943,-0.055552,-0.991346,-0.007,-0.048,-0.184,0.005,-0.038,0.56,0.83,0.21,0,0,0.05,0,0,0,0,0,0,0,0.06,0.41,0,0.04
0.041475,0.035698,-0.998502,-0.118294,0.042058,-0.992087,-0.039,0.039,0.017,0.092,-0.035,0.14,0,0.98,0,0,0,0.08,0,0,0.05,0,0.02,0,0,0.5,0,0
-0.013349,0.001207,-0.99991,-0.170528,-0.004101,-0.985344,-0.092,-0.001,-0.075,-0.028,-0.026,0,0,0,0.15,0,0,0,0,0,0,0,1.03,0,0.17,0.18,1.04,0
0.057579,0.063684,-0.996308,-0.102297,0.062787,-0.99277,-0.022,0.063,0.046,0.065,-0.013,0,0.11,1.03,0,0.52,0.69,0.14,0,0.27,1.5,0,0.02,0,0,0,0,0
0.03321,-0.055116,-0.997927,-0.1053,-0.049808,-0.993192,-0.036,-0.053,-0.082,-0.021,-0.029,0.1,0,0,0.04,0,0,0,0,0,0,0,1.2,0,0.29,0.32,1,0
0.087599,-0.013652,-0.996062,-0.086691,-0.008123,-0.996202,0,-0.011,-0.1,0.047,-0.017,0.01,0.19,0,0,0,0,0.04,0,0,0,0.23,0.21,0.1,0,0.13,0.03,0
0.058431,0.055434,-0.996751,-0.112998,0.052437,-0.992211,-0.027,0.054,-0.023,0.039,0.058,0.17,0.18,0.01,0,0,0,0,0,0,0,0.12,0,0.39,0,0.55,0.02,0
-0.028176,0.113337,-0.993157,-0.140153,0.193544,-0.971029,-0.085,0.155,0.119,0.12,0.015,0.53,0.06,0.67,0,0.03,0.28,0.08,0,0,0.65,0.08,0.26,0.03,0,0.03,0.07,0.77
0.082371,-0.00754,-0.996573,-0.092412,-0.002197,-0.995718,-0.005,-0.005,-0.094,0.053,-0.015,0.03,0,0.03,0,0,0,0.04,0,0,0,0,0.01,0.01,0,0.09,0.08,0
0.067089,0.118622,-0.99067,-0.097263,0.078211,-0.992181,-0.015,0.099,0.08,-0.112,0.061,0,0,0,0.05,0,0,0,0,0,0,0.02,0.06,0,0,0.72,0,0
0.084406,0.007141,-0.996406,-0.08926,0.015324,-0.99589,-0.002,0.011,-0.07,0.049,-0.023,0,0.06,0.25,0,0,0,0.03,0,0,0,0.25,0,0,0,0.17,0,0
-0.006184,-0.02121,-0.999756,-0.165997,-0.032394,-0.985594,-0.087,-0.027,-0.075,-0.028,-0.025,0,0,0,0,0,0,0,0,0,0,0.09,1.12,0,0,0.37,0.88,0
0.031761,-0.002362,-0.999493,-0.109279,0.004957,-0.993999,-0.039,0.001,-0.03,0.084,-0.017,1.59,1.14,0.24,0.98,0,0,0,0,0,0,0,0,0,0,1.42,1.34,0
0.047213,0.027252,-0.998513,-0.110326,0.033541,-0.993329,-0.032,0.031,0.001,0.075,-0.012,0,0,0.97,0.05,0,0.06,0,0,0,0,0,0.27,0,0,0.21,0.14,0.15
0.119781,-0.132641,-0.9839,-0.023606,-0.160189,-0.986804,0.049,-0.148,-0.293,-0.057,0.187,1.28,0,0,0.25,0,1.12,0.68,0,0,0,0,0.6,0.56,0,0,0,0
-0.009615,0.22901,-0.973377,-0.043879,0.185468,-0.98167,-0.027,0.209,0.151,0.076,0,0,0,0.95,0,0,0.61,0,0,0,0.94,0,0.34,0,0,0.1,0,0.02
0.088912,0.026596,-0.995684,-0.087784,0.033246,-0.995585,0.001,0.03,-0.057,0.048,-0.019,0,0.03,0.19,0,0,0.07,0,0,0,0,0.1,0,0.02,0,0.03,0.17,0
0.11029,-0.053236,-0.992473,0.004351,-0.067589,-0.997704,0.058,-0.061,-0.126,-0.096,0.047,0.01,0,0.01,0,0,0.3,0.02,0,0,0,0.31,0.87,0.19,0,0,0.26,0.13
0.424867,0.236568,-0.873798,0.288407,0.206522,-0.93497,0.376,0.24,0.36,-0.57,0.334,0.84,0.93,0.86,0,0.29,1.6,0,1.25,0.28,0.14,0.43,1.05,0,0.06,3.09,2.92,0
0.011953,0.122471,-0.9924,-0.095927,0.104241,-0.989915,-0.042,0.114,-0.114,0.051,-0.005,1.57,0,2.07,0,0.68,2.47,0,0.57,0.02,0,1.34,1.86,0.44,0.3,1.34,1.88,0
-0.021649,0.15098,-0.9883,-0.042321,0.162423,-0.985813,-0.032,0.157,0.133,0.07,-0.005,0.21,0.17,0.88,0,0,0.07,0,0,0,0.39,0.45,0.69,0,0,0,0.4,0
-0.157752,0.035739,-0.986832,-0.33188,0.04819,-0.94209,-0.249,0.043,-0.137,0.237,0.073,0,0,0,0,0,0.2,0,0,0,0,0,0.91,0,0.28,0.58,0.1,0.33
0.052446,0.039083,-0.997859,-0.095546,0.04688,-0.99432,-0.022,0.043,0.029,0.045,-0.013,0,0,0.4,0.02,0,0,0,0,0,0.15,0,0.2,0,0,0,0.04,0
