"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU14_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r","AU45_r"
0.196553,0.023196,-0.980219,0.044577,-0.056029,-0.997434,0.121,-0.017,-0.073,-0.212,0.413,0.38,0,3.47,0,1.1,2.65,0.7,1.44,0,0,0.03,0.44,0.84,0,2.49,1.74,0
0.081157,-0.023736,-0.996419,-0.096467,-0.018735,-0.99516,-0.008,-0.021,-0.128,0.059,-0.016,0.18,0.01,0.15,0,0,0.09,0,0,0,0,0.09,0.11,0.08,0,0.2,0.11,0
0.092034,0.210259,-0.973304,-0.02979,0.184871,-0.982311,0.032,0.199,0.171,0.098,0.002,0.76,0.65,0.62,0,0.2,0.94,0,0,0,1.7,0,0.1,0,0.48,0.13,0.6,0.02
0.082721,-0.002839,-0.996569,-0.090301,0.003451,-0.995909,-0.004,0,-0.083,0.053,-0.019,0,0,0.01,0,0,0,0.02,0,0,0,0.31,0.22,0,0,0.16,0.16,0
0.044305,0.11077,-0.992858,-0.079841,0.093982,-0.992367,-0.018,0.103,0.017,-0.022,0.061,0,0,0.13,0,0,0.01,0,0,0,0,0.14,0.28,0,0,0.72,0,0.22
0.029669,0.215058,-0.976151,-0.046119,0.213092,-0.975943,-0.008,0.216,0.159,0.119,0.006,0.4,0,1.09,0,0,0.2,0,0,0,0.38,0,0.32,0,0,0.28,0.95,0.27
0.561601,0.022495,-0.827102,0.40316,-0.088687,-0.910822,0.507,-0.038,-0.321,-0.465,0.167,0,0,0,0,0,0,0,0.6,0,0,2.78,0.99,1.56,0,0.03,0,0.57
0.150338,0.04645,-0.987543,-0.025529,0.053463,-0.998243,0.063,0.05,-0.182,-0.133,0.024,0.22,0,0.05,0,0,1.06,0.07,0,0,0,0,0.86,0.14,0,0,1.2,1.99
0.047753,-0.217102,-0.97498,-0.113571,-0.175776,-0.977857,-0.034,-0.199,-0.32,0.199,-0.188,0,0,0,0,0.05,0.82,0.34,0,0,0,0,1.25,0.27,0.07,1.02,0,0.07
0.093223,-0.077545,-0.992621,-0.087908,-0.054034,-0.994662,0.003,-0.066,-0.175,0.032,-0.096,0,0,3.27,0,0.69,2.25,0.63,0.48,0,0,0.97,0.46,0.68,0,1.84,0.35,0
-0.355577,-0.048172,-0.933405,-0.520133,-0.045687,-0.852862,-0.456,-0.052,-0.202,0.458,0.097,0,0,0.15,0,0,0,0,0.05,0,0,0,1.27,0,1.06,0.43,0.84,0
0.06782,-0.194973,-0.978461,-0.112963,-0.14508,-0.98295,-0.023,-0.172,-0.372,0.092,-0.065,0,0,0.15,0,0.16,2.61,0.92,0.79,0.14,0,0.29,2.01,0.29,0.92,0.14,0.29,0
0.510251,0.013296,-0.859923,0.390547,-0.051731,-0.919128,0.469,-0.022,-0.173,-0.486,0.236,0,0,0,0,0,0,0,0.87,0,0,0.3,1.1,1.02,0,0.44,0.56,0.04
0.051685,0.062863,-0.996683,-0.102205,0.064664,-0.992659,-0.025,0.064,0.047,0.07,-0.029,0,0,0.72,0,0,0.12,0,0,0,1.37,0,0.36,0.05,0,0.11,0.03,0
0.32157,-0.081004,-0.943415,0.148118,-0.07661,-0.985998,0.239,-0.082,-0.208,-0.252,-0.044,0,0,0.34,0,0,0,0,0,0,0,0.03,0.19,0,0,0.57,0.53,0
0.524301,0.129435,-0.841638,0.443861,-0.039071,-0.895243,0.509,0.052,-0.12,-0.499,0.351,0,0,0,0,0,0,0,0.73,0,0,0.14,1.08,0.74,0,0.35,0.6,0.37
0.114386,-0.074578,-0.990633,-0.039074,-0.15328,-0.98741,0.038,-0.115,-0.278,-0.058,0.472,0,0,0,0,0,1.03,0.16,0,0,0,0.51,1.06,0,0,0.13,0,0
0.053394,-0.023535,-0.998296,-0.129929,-0.065865,-0.989333,-0.038,-0.045,-0.118,-0.068,0.048,0,0,0,0,0,0.06,0,0,0,0,0,0.75,0,0,0.13,0.08,0.15
0.083429,-0.194721,-0.977304,-0.080532,-0.164294,-0.983118,0.001,-0.181,-0.363,0.073,0.023,0,0,0,0,0,2.32,0.3,0,0,0,0,1.61,0,0.14,0,0.07,0.28
0.475107,0.100599,-0.874158,0.419092,0.011515,-0.907871,0.465,0.063,-0.166,-0.525,0.164,0.26,0,0,0,0.24,1.01,0,0.1,0,0,0,0.42,0,0,3.52,3.93,0.07
-0.165424,0.00134,-0.986222,-0.355395,-0.057632,-0.932938,-0.265,-0.029,-0.189,0.26,0.009,0,0,0.01,0,0,0.51,0,0,0,0,0,1.86,0,0.17,0.32,0.7,0.45
0.077184,0.17643,-0.981282,-0.014894,0.214984,-0.976504,0.032,0.197,0.145,0.078,0.01,0,0,1.06,0,0,0,0,0,0,0.44,0,0.55,0,0,0.18,0.25,0
0.104396,-0.165915,-0.980599,-0.055686,-0.140867,-0.988461,0.025,-0.155,-0.345,0.041,0.057,0,0,0,0,0,1.71,0.11,0,0,0,0,1.27,0.07,0,0,0.22,0.51
0.097403,-0.157667,-0.982677,-0.068789,-0.135666,-0.988364,0.015,-0.148,-0.332,0.032,0.02,0,0,0.76,0,0.13,3.71,0.93,0.67,0.05,0.13,1.42,2.72,0.8,1.62,0,0.48,0
0.535219,0.032233,-0.844098,0.394632,-0.022495,-0.918564,0.485,0.006,-0.262,-0.476,0.23,0,0,0,0,0,0,0,0.56,0,0.04,3.27,1.28,2.12,0,0,0,0.24
-0.015781,-0.020019,-0.999675,-0.170029,-0.033211,-0.984879,-0.093,-0.027,-0.075,-0.032,-0.027,0,0,0,0.09,0,0,0,0,0,0,0.14,1.14,0,0.01,0.39,0.9,0
0.187309,-0.143724,-0.97173,0.03781,-0.204185,-0.978202,0.115,-0.177,-0.36,-0.139,0.37,0,0,0,0,0,1.42,0,0,0,0,0.42,1.5,0,0,0,0.13,0
0.177996,-0.081741,-0.98063,0.00885,-0.119249,-0.992825,0.094,-0.101,-0.128,-0.094,0.088,0.01,0.15,0,0.36,0,0,0,0,0,0,0.07,0.39,0.16,0.18,0.13,0.26,0
0.411966,-0.033419,-0.910586,0.249438,-0.038668,-0.967618,0.339,-0.038,-0.163,-0.374,-0.074,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.59,0.43,0.02
-0.0388,0.216033,-0.975615,-0.101655,0.1714,-0.979943,-0.072,0.196,0.15,0.078,-0.014,0.14,0.03,1.4,0.04,0,0.61,0,0,0,0.87,0,0.48,0,0,0.21,0.17,0.06
0.059481,-0.010787,-0.998171,-0.081413,-0.043161,-0.995745,-0.011,-0.027,-0.093,-0.023,-0.021,0,0,0,0,0,0,0,0,0,0,0.09,0.6,0.22,0.04,0.36,0.96,0
0.10102,-0.005339,-0.99487,-0.035274,-0.03082,-0.998902,0.033,-0.018,-0.132,-0.049,0.2,1.02,0,0,0,0,0.53,0,0,0,0.02,0,0.89,1.54,0.74,0,1.21,0
-0.054347,0.25794,-0.964631,-0.294732,0.159243,-0.942218,-0.181,0.215,0.169,0.204,0.275,0,0.18,0,0,0,0,0,0,0,0,0,1.09,0,0,0.99,0,0
0.045488,-0.012735,-0.998884,-0.110459,0.004915,-0.993869,-0.033,-0.004,-0.085,-0.032,-0.03,0.09,0,0,0.09,0,0,0,0,0,0,0,1.37,0,0.08,0.12,1.21,0
-0.015629,0.013253,-0.99979,-0.205442,0.081809,-0.975244,-0.111,0.048,-0.04,0.079,-0.247,0,0,0.2,0.05,0,0,0,0,0,0,0,0.51,0,0.05,0.51,0,0
-0.159029,0.000614,-0.987274,-0.3171,0.024084,-0.948086,-0.241,0.013,-0.181,0.207,0.077,0,0,0.39,0,0,0.18,0,0,0,0,0,1.89,0,0.87,0,1.64,0.7
0.084657,-0.050759,-0.995116,-0.104913,-0.089834,-0.990416,-0.01,-0.071,-0.145,-0.111,0.038,0,0,0,0,0,0.45,0,0,0,0,0.06,1.15,0,0.22,0,1,0
0.055283,0.035563,-0.997837,-0.098087,0.014683,-0.99507,-0.021,0.025,-0.058,0.023,0.188,0,0,0,0,0,0.81,0.3,0,0,0,0.72,0.51,0.26,0,0.99,0.44,0.05
0.089569,0.024381,-0.995682,-0.088315,0.032014,-0.995578,0.001,0.028,-0.064,0.048,-0.019,0,0.08,0.2,0,0,0.17,0,0,0,0,0,0.15,0.04,0,0.29,0,0
0.05351,-0.021718,-0.998331,-0.121506,-0.066303,-0.990374,-0.034,-0.044,-0.116,-0.061,0.051,0.02,0.06,0,0,0,0.03,0,0,0,0,0,0.65,0,0,0.21,0,0
0.026264,-0.152089,-0.988018,-0.132421,-0.151762,-0.979507,-0.054,-0.153,-0.369,0.098,0.061,1.62,0.18,1.16,0,0.29,3.51,0.25,0.06,0,0,0.79,3.17,0,0.44,0,0.16,0
0.496519,-0.050644,-0.866547,0.436274,-0.070327,-0.897061,0.487,-0.068,-0.21,-0.502,0.182,0,0,0,0,0,0.05,0,0.54,0,0,0.18,0.99,0.04,0,0.18,0.56,0.34
0.159612,0.423569,-0.891691,-0.22987,0.483986,-0.844344,-0.04,0.482,0.308,0.145,-0.154,0,0.69,0.55,0,0,0.87,1.23,0,0,0,0,0.17,0,0.06,0.73,0,2.19
-0.257784,-0.121002,-0.958596,-0.525825,-0.141604,-0.838723,-0.411,-0.145,-0.35,0.49,0.134,0.36,0,0.46,0,0,0.49,0,0,0,0,0,2.05,0,1.42,0,1.51,0.1
-0.08553,-0.117677,-0.989362,-0.330336,-0.183474,-0.925859,-0.214,-0.156,-0.35,0.275,0.071,0.17,0,0.06,0,0,0.43,0,0,0,0,0,2.29,0.23,0.33,0,0.52,0.19
0.391575,-0.055107,-0.918494,0.225088,-0.055288,-0.972769,0.315,-0.058,-0.19,-0.344,-0.09,0,0,0.05,0,0,0,0,0,0,0,0.16,0,0,0,0.61,0.65,0.1
0.040037,-0.16134,-0.986086,-0.047379,-0.185335,-0.981532,-0.004,-0.174,-0.365,0.072,-0.153,1.64,0.09,1.22,0.81,0.42,0.46,0,0,0.36,0,0.11,2.16,0,0.18,0.02,0.13,0
-0.037295,-0.204368,-0.978183,-0.159862,-0.159321,-0.974198,-0.101,-0.184,-0.429,0.181,-0.013,1.95,0.41,0.69,0,0.64,2.92,0.19,0.29,0.14,0,1.28,1.58,0.38,0.58,0.77,0,0
0.322603,0.42995,-0.84325,-0.205096,0.429048,-0.879689,0.068,0.462,0.321,-0.042,-0.021,0,0.45,1.4,0,0.23,0.8,0.99,0.23,0,0.2,0,0.41,0,0,1.11,0.26,1.6
0.023357,0.004294,-0.999718,-0.146154,-0.008875,-0.989222,-0.062,-0.002,-0.049,-0.013,0.047,0.01,0.12,0,0.21,0,0.23,0,0,0,0,0,0.23,0,0.15,0.43,0.12,0.07
0.157755,0.144574,-0.976838,-0.022014,0.123514,-0.992099,0.069,0.135,-0.167,-0.033,0.049,0.34,0.15,0.08,0,0,1.9,0.12,0,0,0,0,0,0.02,0,0.04,0.12,3.14
0.480065,-0.058436,-0.875284,0.355381,-0.071271,-0.932001,0.433,-0.072,-0.207,-0.501,-0.122,1.05,0,0.97,0,0,0,0,1.1,0,0,0.69,0.38,0,0,0.39,0.44,0.48
0.03603,0.0536,-0.997912,-0.107806,0.060335,-0.992339,-0.036,0.057,0.063,0.065,-0.006,0,0,1.03,0.02,0,0,0,0,0,0.49,0.24,0.3,0,0,0,0,0
0.429092,0.167425,-0.887609,0.327967,0.112616,-0.937953,0.393,0.152,0.002,-0.533,0.058,0,0,0,0,1.71,1.98,0.83,1.66,0.12,0.14,0.22,0.34,0,0,1.14,0,0
0.1131,0.211125,-0.970894,-0.035449,0.192865,-0.980585,0.04,0.204,0.129,0.106,0.041,0.52,0.6,0.97,0,0,0.34,0,0,0,0.74,0.15,0.26,0,0.02,0.17,0.49,0.6
-0.24585,-0.025471,-0.968973,-0.5343,-0.066395,-0.842683,-0.407,-0.051,-0.281,0.469,0.152,0,0,0.65,0,0,0.48,0,0.25,0,0,0,1.78,0.11,1.49,0,0.41,0.49
0.409079,-0.093308,-0.907716,0.26769,-0.127278,-0.955062,0.348,-0.118,-0.259,-0.42,0.037,3.07,0.21,0.3,0.47,0,0,0,0,0,0,0.5,0,0,0,1.21,0.43,0.05
0.041162,0.159537,-0.986333,-0.077637,0.225113,-0.971235,-0.019,0.194,0.151,0.105,0.026,0.29,0.13,0.93,0,0,0.21,0,0,0,0.2,0.19,0.6,0,0,0,0.53,0.25
0.086518,0.030259,-0.995791,-0.091766,0.037112,-0.995089,-0.003,0.034,-0.059,0.05,-0.02,0,0.13,0.13,0,0,0.06,0.02,0,0,0,0.14,0.26,0.15,0,0.13,0.02,0.17
-0.244911,0.142294,-0.959047,-0.448157,0.101336,-0.888192,-0.359,0.131,0.161,0.234,0.214,0,0,0,0,0,0,0,0,0,0,0.03,0.89,0,0,1.03,0,0
-0.314554,-0.00274,-0.949236,-0.454411,-0.056966,-0.888969,-0.396,-0.032,-0.186,0.392,0.161,0,0,0.64,0,0,0.16,0,0.08,0,0,0,1.11,0.04,0.33,0.8,1.01,0
0.108113,-0.103235,-0.988764,-0.06519,-0.134326,-0.988791,0.022,-0.12,-0.154,-0.029,0.055,0,0.06,0,0.06,0,0.54,0,0,0,0,0,0.07,0.04,0.21,0.28,0.13,0.09
0.252576,0.472422,-0.844407,-0.179329,0.529225,-0.829314,0.044,0.539,0.426,0.043,-0.116,0.05,1.43,0.65,0,0.28,0.56,0.96,0.02,0,0,0,0.13,0,0,0.41,0,1.12
0.193787,-0.151674,-0.969248,0.020987,-0.15011,-0.988447,0.109,-0.153,-0.37,-0.095,0.086,2.16,1.41,1.32,0.02,0.25,1.55,0.13,0.26,0.11,0,1,1.12,0.04,0,1.14,0.1,0
0.103238,0.053833,-0.993199,-0.068526,0.248801,-0.966127,0.018,0.153,-0.086,0.065,0.128,0.19,0.76,0,1.16,0,1.96,0,0.02,0,0,0,2.29,0,2.36,0.18,0.88,0
0.08418,-0.007809,-0.99642,-0.095032,-0.001157,-0.995474,-0.005,-0.005,-0.112,0.058,-0.022,0.19,0,0.15,0,0,0.61,0.28,0,0,0,0,0.03,0,0,0.04,0.02,0.08
0.144117,-0.252911,-0.956695,-0.039447,-0.208857,-0.97715,0.054,-0.234,-0.425,-0.008,-0.082,0.27,0.39,0.77,0,0,2.52,0.6,0,0,0,0.53,1.75,0,1.18,0.08,0.22,0
0.389931,0.224223,-0.893128,0.300572,0.165878,-0.939224,0.36,0.21,0.021,-0.553,0.117,0,0,0,0,1.99,2.37,0.91,1.27,0.47,0.13,0.17,0.76,0,0,1.21,0,0.2
0.273629,0.451518,-0.849269,-0.244486,0.446405,-0.860784,0.017,0.484,0.393,0.051,-0.109,0,1.91,0.75,0,0.1,0.37,1.17,0,0,0,0,0.09,0,0,0.87,0,1.64
-0.037621,-0.070613,-0.996794,-0.293771,-0.144454,-0.944898,-0.169,-0.11,-0.314,0.231,0.023,0.03,0,0.05,0,0,0.62,0,0.01,0,0,0,2.25,0.1,0.48,0,0.39,0.31
0.089818,0.026813,-0.995597,-0.094231,0.034183,-0.994963,-0.002,0.031,-0.075,0.052,-0.027,0.06,0.07,0.37,0,0,0.27,0.21,0,0,0,0.16,0.15,0.03,0,0.18,0.03,0.81
0.496652,0.186062,-0.847772,0.379667,0.113285,-0.918161,0.461,0.168,0.065,-0.692,0.268,0,0,0,0,1.25,2.11,0,1.76,0.53,0,2.73,1.78,0.74,0,1.9,0,0.6
0.485708,-0.007006,-0.874093,0.388534,-0.072298,-0.918594,0.454,-0.044,-0.142,-0.621,0.271,0.37,0,1.93,0,0,0,0.02,1.22,0,0,0,0,0,0,1.92,0.99,0.24
0.24255,0.483831,-0.840879,-0.123711,0.501583,-0.856219,0.07,0.526,0.354,0.032,-0.127,0,1.32,1.03,0,0.35,1.16,0.94,0,0,0,0,0.43,0,0.44,0.71,0,1.1
0.093941,-0.18734,-0.977793,-0.068818,-0.15273,-0.985869,0.013,-0.171,-0.351,0.071,0.003,0,0,0,0,0,1.9,0.41,0,0,0,0,1.55,0.06,0.12,0,0.16,0.11
0.106749,0.049272,-0.993064,-0.030615,0.059059,-0.997785,0.038,0.054,-0.073,-0.027,-0.099,1.73,0,2.35,0.09,0.89,1.66,0.18,0.24,0,0,1.38,0.97,0.17,0,2.14,1.21,0
0.08755,-0.010365,-0.996106,-0.125057,-0.008059,-0.992117,-0.019,-0.009,-0.164,-0.037,0.08,0,0,0.02,0.04,0,1.21,0,0,0,0,0,0,0,0.17,0.14,0.14,0.58
0.484328,0.199012,-0.851951,0.402119,0.156289,-0.90215,0.468,0.2,0.089,-0.656,-0.003,0,0,0.11,0,1.33,1.76,0.56,1.33,0.01,0,0,0.6,0,0,1.7,0.04,0
0.354259,0.397684,-0.846373,-0.192552,0.394539,-0.898478,0.092,0.426,0.322,-0.042,-0.023,0,0.33,1.33,0,0.25,0.91,1.06,0.19,0,0.16,0,0.37,0,0,1.06,0.26,1.56
-0.198865,0.02948,-0.979583,-0.53717,-0.070839,-0.840494,-0.384,-0.023,-0.254,0.466,0.186,0,0,0.4,0,0,0.25,0,0.22,0,0,0,2.16,0,2.15,0,1.24,0.14
0.293688,0.453546,-0.841453,-0.270285,0.479838,-0.834687,0.014,0.508,0.395,0.055,-0.115,0,1.22,0.15,0,0.05,0.25,1,0,0,0,0,0,0,0,0.71,0,1.75
