"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU14_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r","AU45_r"
0.051055,0.047788,-0.997552,-0.106558,0.049493,-0.993074,-0.028,0.049,0.019,0.057,0.008,0.11,0,0.99,0.11,0,0,0,0,0,0.01,0.09,0.14,0,0,0.03,0,0
-0.077969,-0.189654,-0.97875,-0.242528,-0.229374,-0.942639,-0.165,-0.215,-0.433,0.25,0.308,1.53,0,0,1.84,0.84,1.14,1.54,0.76,0,0,0.25,1.5,1.85,0,0.47,0,0.48
-0.013606,0.233684,-0.972217,-0.161084,0.176891,-0.970959,-0.09,0.208,0.148,0.084,0.004,0.07,0.03,0.75,0,0.03,0.39,0.01,0,0,1.73,0,0,0,0.03,0.45,0.2,0
-0.034983,0.210896,-0.976882,-0.171417,0.148948,-0.973874,-0.105,0.182,0.139,0.098,0.012,0.23,0.03,0.87,0,0.19,0.71,0.02,0,0,1.17,0,0.05,0,0,0.41,0.2,0
0.027517,0.250279,-0.967783,-0.090772,0.208049,-0.973897,-0.033,0.232,0.141,0.068,-0.006,0,0,1.1,0,0.31,0.55,0,0,0.39,2.28,0,0.34,0.06,0.07,0.03,0,0.64
0.02723,-0.06384,-0.997589,-0.186059,-0.062133,-0.980572,-0.08,-0.064,-0.224,0.029,0.023,0.39,0,0,0,0,0.12,0,0,0,0,0.13,0.06,0.47,0,0.54,1.27,0.32
0.01852,0.185928,-0.982389,-0.042368,0.186292,-0.981581,-0.012,0.187,0.149,0.056,0.016,0.06,0,0.54,0,0,0.22,0,0,0,0.55,0.23,0.77,0,0,0,0.65,0
0.068354,0.070801,-0.995146,-0.106333,0.081747,-0.990965,-0.019,0.077,0.061,0.075,-0.044,0,0,1.12,0,1.32,1.55,1.06,0.35,0.62,1.43,0,0,0.02,0,2.18,1.4,0.07
-0.036677,0.210159,-0.976979,-0.17748,0.201084,-0.963362,-0.11,0.209,0.12,0.1,0.004,0.53,0.03,1.23,0,0.06,0,0,0,0,0.57,0.7,1.25,0,0,0.08,1.07,1.03
0.035856,0.205292,-0.978044,-0.089801,0.206964,-0.974218,-0.028,0.208,0.172,0.01,0.026,0,0.02,0.14,0,0,0.16,0,0,0,0,0,0.39,0,0,0.19,0.33,0.26
-0.020804,0.046381,-0.998707,-0.177314,0.051122,-0.982826,-0.1,0.049,0.051,0.155,0.036,0,0,0.78,0,0.08,0.04,0,0,0,0.4,0.41,0.59,0.29,0.53,0.32,0.32,0
0.103771,-0.018826,-0.994423,-0.012482,-0.052633,-0.998536,0.046,-0.036,-0.119,-0.089,0.056,0,0,0,0,0,0.19,0.04,0,0,0,0.06,0.78,0.03,0,0.2,0.12,0
-0.045956,0.194288,-0.979868,-0.199253,0.195868,-0.960174,-0.126,0.198,0.172,0.073,0.016,0,0,0.3,0,0.65,1.15,0,0,0.94,2.18,0,0,0.41,0.71,0.4,0.28,0
0.035272,0.029849,-0.998932,-0.14207,0.01147,-0.98979,-0.054,0.021,-0.126,-0.044,0.031,0.19,0,0,0,0,0.15,0,0,0,0,0,0.01,0.11,0.02,0.06,0.79,0.44
-0.158203,0.077393,-0.984369,-0.236812,0.007887,-0.971524,-0.199,0.044,0.072,0.171,0.075,0.01,0.12,0.09,0.13,0.05,0.13,0,0,0,0.56,0.12,0.27,0.27,0.41,0.17,0.47,0
0.114477,-0.038208,-0.992691,-0.002312,-0.063721,-0.997965,0.056,-0.051,-0.125,-0.104,0.052,0.01,0.03,0,0,0,0.38,0.03,0,0,0,0.2,1,0.05,0,0.35,0.62,0.71
0.064617,-0.04784,-0.996763,-0.097336,-0.086904,-0.99145,-0.016,-0.068,-0.152,-0.062,0.003,0,0,0,0.08,0,0.72,0,0,0,0,0.01,0.79,0.02,0.05,0.05,1.03,0.04
0.109795,0.087468,-0.990098,-0.073907,0.093397,-0.992882,0.018,0.091,0.033,0.007,-0.027,0,0,0.2,0,2.18,1.83,0.43,0.6,2.56,2.57,0,0,0.76,0,1.62,0,0.08
0.056353,0.058616,-0.996689,-0.101473,0.058546,-0.993114,-0.023,0.059,0.04,0.065,-0.016,0,0.01,1.09,0,0.31,0.88,0.29,0,0.07,1.56,0,0.04,0.03,0,0.15,0.04,0.13
0.007988,0.060828,-0.998116,-0.173627,0.063643,-0.982753,-0.083,0.063,-0.006,0.135,0.058,0,0,1.07,0,0,0.08,0,0,0,0,0.42,0.07,0,0.01,0.48,0.01,1.31
0.089683,0.053513,-0.994532,-0.0958,0.058672,-0.99367,-0.003,0.056,-0.059,0.052,-0.018,0.14,0.09,0.52,0,0,0.6,0.19,0,0,0,0.09,0.05,0,0,0.13,0.02,1.13
0.056389,0.068175,-0.996078,-0.0983,0.070126,-0.992683,-0.021,0.069,0.05,0.058,-0.018,0,0,0.64,0,0,0.54,0,0,0.01,1.82,0,0.65,0.16,0,0.03,0.04,0.08
0.033958,0.257028,-0.965807,-0.1273,0.268313,-0.954884,-0.049,0.267,0.164,0.055,-0.009,0,0,0.56,0,2.09,1.47,0.45,1.09,2.09,2.49,0,0,0.01,0.79,0.24,0,0
0.145358,-0.063926,-0.987312,-0.005409,-0.106242,-0.994326,0.071,-0.086,-0.124,-0.09,0.083,0.15,0.01,0,0.54,0,0,0,0,0,0,0.13,0.43,0.14,0.04,0.15,0.24,0
0.491183,0.373038,-0.787135,0.49116,0.373033,-0.787152,0.558,0.443,-0.388,0.409,0.044,0.5,0,0,0.2,0,0.65,0.08,0,0,0,0.05,0.05,0.5,0.11,0,0,0
0.084274,0.002573,-0.996439,-0.100119,0.009079,-0.994934,-0.008,0.006,-0.11,0.061,-0.02,0.22,0.05,0.2,0,0,0.26,0,0,0,0,0,0.09,0.2,0,0.2,0,0.89
0.08583,0.050775,-0.995015,-0.045815,0.021313,-0.998723,0.02,0.036,-0.107,-0.089,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36
0.031918,-0.048833,-0.998297,-0.152557,-0.075511,-0.985406,-0.061,-0.063,-0.23,0.022,0.017,0.14,0,0,0,0,0.24,0,0,0,0,0,0,0.74,0,0.29,1.02,0.31
0.069641,0.143264,-0.987231,-0.111045,0.142224,-0.983586,-0.021,0.144,0.143,0.073,-0.02,0,0,0.63,0,1.91,1.16,0.28,0.89,1.93,2.09,0,0,0,0.6,0.41,0,0
0.082338,-0.005359,-0.99659,-0.091775,0.000585,-0.99578,-0.005,-0.002,-0.088,0.054,-0.018,0.01,0.08,0.07,0,0,0,0,0,0,0,0.13,0.18,0.01,0,0,0,0
0.080945,-0.028302,-0.996317,-0.076724,-0.070433,-0.994562,0.002,-0.05,-0.126,-0.075,0.057,0,0,0,0,0,0.11,0.02,0,0,0,0.09,0.94,0.06,0,0.16,0.1,0
-0.032057,0.186715,-0.981891,-0.191966,0.1855,-0.963711,-0.115,0.189,0.167,0.068,0.022,0,0,0.56,0,0.61,1.23,0,0,0.89,2.01,0,0,0.49,0.53,0.66,0.25,0
-0.003126,0.212141,-0.977234,-0.138501,0.202106,-0.969521,-0.073,0.21,0.14,0.061,0.003,0.39,0.2,0.92,0,0,0.37,0.01,0,0,0.55,0.37,0.92,0.06,0,0,0.36,0.12
0.054065,0.078141,-0.995475,-0.112888,0.084184,-0.990035,-0.03,0.082,0.062,0.084,-0.043,0,0,1.36,0,0.73,0.96,0.53,0,0.28,1.55,0,0,0,0,0.09,0,0.48
0.017429,-0.104472,-0.994375,-0.107218,-0.105051,-0.98867,-0.045,-0.105,-0.115,0.005,-0.022,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.1,0,0.43,0
0.083375,0.186887,-0.978837,-0.015137,0.218608,-0.975695,0.035,0.205,0.138,0.093,0.009,0.13,0,0.82,0.03,0,0.39,0.02,0,0,0.92,0,0.01,0,0,0.7,0.47,0
-0.011066,0.063641,-0.997912,-0.162455,0.065385,-0.984547,-0.087,0.065,0.085,0.126,0.053,0,0.04,0.93,0.61,0,0.26,0,0,0,0.36,0.06,0.27,0.42,0.68,0.3,0.34,0
0.056146,0.046154,-0.997355,-0.100067,0.045109,-0.993958,-0.022,0.046,0.012,0.053,0.017,0,0,0.83,0.08,0,0,0,0,0,0.04,0.01,0.09,0.01,0,0.08,0.01,0.06
-0.005403,0.045324,-0.998958,-0.160486,0.043603,-0.986075,-0.083,0.045,0.06,0.143,0.047,0,0,0.87,0.1,0.41,1.03,0,0,0.23,1,0.03,0,0.38,0.81,0.09,0.04,0
0.013193,0.023177,-0.999644,-0.150531,0.028956,-0.988181,-0.069,0.026,0.003,0.11,0.003,0.02,0,0.89,0,0,0.2,0.07,0,0,0.29,0.16,0.44,0,0,0,0.13,0
0.112831,0.236797,-0.964985,-0.061863,0.219049,-0.973751,0.026,0.231,0.137,0.064,0.01,0.37,0,1.04,0,0,0.34,0,0,0,0.84,0.26,0.81,0.1,0,0,0.23,0.66
0.0226,0.062834,-0.997768,-0.129469,0.076899,-0.988597,-0.054,0.07,0.051,0.111,-0.032,1.53,0.15,1.45,0.21,0,0.48,0.02,0.08,0,0.37,0,0.14,0,0,1.7,1.87,0
0.061447,0.057031,-0.99648,-0.099927,0.057382,-0.993339,-0.019,0.057,0.03,0.06,0.004,0,0,0.94,0,0.33,0.8,0.24,0,0,1.4,0,0.2,0,0,0.12,0,0
-0.014901,0.049002,-0.998688,-0.178453,0.053006,-0.98252,-0.097,0.051,0.039,0.149,0.049,0,0,0.88,0.01,0.25,1.07,0.03,0,0,0.12,0.43,0.39,0.05,0.49,0.31,0.33,0
0.037197,0.222024,-0.974331,-0.013328,0.196424,-0.980428,0.012,0.211,0.145,0.064,0.011,0,0,0.47,0,0.62,0.73,0,0,1.04,2.32,0,0.35,0.07,0.69,0.42,0.13,0
0.069078,0.268899,-0.960688,-0.104334,0.236952,-0.965903,-0.018,0.257,0.19,0.103,0.008,0.62,0.46,1.18,0,0.16,0.4,0,0,0,1.07,0,0.33,0.03,0,0.01,1.02,0.89
0.039092,0.059257,-0.997477,-0.11412,0.06576,-0.991288,-0.038,0.063,0.058,0.072,-0.008,0.07,0,1.2,0,0,0.42,0,0,0,0.3,0.18,0.52,0,0,0,0,0
0.008072,0.055492,-0.998426,-0.170342,0.0572,-0.983724,-0.082,0.057,-0.012,0.131,0.063,0,0,1.08,0,0,0.03,0,0,0,0.25,0.24,0.02,0.23,0.14,0.35,0.14,1.44
-0.02485,0.190164,-0.981438,-0.12225,0.200615,-0.972013,-0.075,0.197,0.159,0.099,0.018,0.16,0.18,0.78,0,0,0.27,0,0,0,1.06,0,0.37,0,0,0.03,0.63,0.12
-0.010217,0.197444,-0.980261,-0.018448,0.176966,-0.984044,-0.015,0.188,0.156,0.084,-0.019,0.03,0,1.05,0,0,0.14,0.18,0,0,0.76,0,0.28,0.04,0,0.44,0.27,0
-0.024015,0.211166,-0.977155,-0.016424,0.192411,-0.981177,-0.021,0.203,0.148,0.075,0.001,0,0,1.06,0,0,0.42,0.06,0,0,1.19,0,0.27,0,0,0.08,0.07,0
0.019384,0.050732,-0.998524,-0.175242,0.0083,-0.98449,-0.078,0.03,-0.043,0.015,-0.013,0,0,0,0,0,0.07,0,0,0,0,0,0.55,0.3,0,0.23,1.38,0.04
0.071208,0.068808,-0.995085,-0.069864,0.072144,-0.994944,0.001,0.071,0.084,0.004,-0.005,0,0.01,0.26,0,0,0.43,0,0,0.8,1.47,0,0.02,0.02,0.22,0.3,0.17,0
0.000372,0.230341,-0.97311,-0.139271,0.182117,-0.973364,-0.071,0.209,0.153,0.078,-0.007,0,0,1.12,0,0,0.25,0.04,0,0,0.99,0,0.43,0,0,0.07,0,0.08
-0.073057,0.168999,-0.982905,-0.18701,0.107712,-0.976435,-0.132,0.14,0.125,0.134,0,0.09,0.03,0.77,0,0.08,0.21,0,0,0,0.77,0,0.16,0,0,0.04,0.18,0.15
