"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU14_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r","AU45_r"
0.036639,0.212053,-0.976571,-0.112516,0.231449,-0.966319,-0.039,0.224,0.124,0.11,0.024,0.55,0.02,0.39,0,0,0.06,0.03,0,0,0.59,0,0.23,0.05,0,0.09,0.03,0.19
-0.059463,0.247879,-0.966964,-0.168848,0.209636,-0.96309,-0.118,0.233,0.146,0.112,-0.009,0.26,0.16,0.83,0,0.06,0.75,0,0,0,1.16,0.31,0.44,0.03,0,0.29,0.66,0.89
0.080942,0.179717,-0.980383,-0.014284,0.184148,-0.982795,0.034,0.183,0.153,0.103,-0.019,0.32,0.26,0.62,0,0.4,0.48,0,0,0,2.32,0.29,0.97,0.15,0.51,0.02,1.03,0
0.045794,0.162899,-0.985579,-0.087689,0.144352,-0.985633,-0.021,0.155,0.074,-0.018,0.032,0,0,0.02,0,0,0,0,0,0,0,0.24,0.03,0,0,0.9,0,0.31
0.046116,-0.06858,-0.996579,-0.128766,-0.094867,-0.987127,-0.042,-0.082,-0.17,-0.028,0.004,0,0,0,0,0,0.27,0,0,0,0,0,0,0.02,0.31,0.02,0.35,0.08
0.052405,0.072852,-0.995965,-0.107989,0.056711,-0.992533,-0.028,0.065,-0.033,-0.022,-0.028,0,0,0,0.01,0,0.09,0,0,0,0,0.23,0.31,0,0.01,0,0.48,0
0.105008,0.123265,-0.986803,0.020184,0.15778,-0.987268,0.063,0.141,0.145,0.065,0.013,0,0,0.37,0,0.46,0.4,0,0,0.77,2.29,0,0.48,0.04,0.66,0.27,0,0
0.022313,0.04488,-0.998743,-0.110277,0.051495,-0.992566,-0.044,0.048,0.069,0.071,-0.013,0,0,0.47,0.87,0,0,0,0,0,0.73,0,0.53,0,0,0,0.01,0
0.102559,0.24846,-0.963197,-0.045727,0.236582,-0.970535,0.029,0.246,0.135,0.1,0.018,0.68,0.38,1.17,0,0,0.39,0,0,0,0.27,0.41,0.5,0,0,0.17,0.7,0.68
-0.001135,-0.007049,-0.999974,-0.161212,-0.049478,-0.985679,-0.082,-0.028,-0.077,0.012,0.064,0.12,0.5,0,0,0,0.73,0,0,0,0,0.01,0.47,0,0,0.57,0.23,0
0.013148,-0.0711,-0.997383,-0.149167,-0.085592,-0.985101,-0.069,-0.079,-0.156,0.033,-0.012,0.17,0.01,0,0,0,0.87,0,0,0,0,0,0.54,0,0,0.6,0.88,0.39
0.052037,0.090247,-0.994559,-0.112931,0.088529,-0.989651,-0.031,0.09,0.075,0.069,0.013,0,0,0.68,0,0.97,1.13,0.41,0.17,1.17,1.93,0,0,0.32,0,0.14,0.09,0
0.035567,0.013786,-0.999272,-0.149405,0.003788,-0.988769,-0.057,0.009,-0.097,-0.011,0.033,0.26,0.06,0,0,0,0.51,0,0,0,0,0.1,0.15,0,0.1,0.04,0.42,0
0.094696,-0.062932,-0.993515,-0.08375,-0.05339,-0.995055,0.006,-0.058,-0.171,0.057,-0.056,0.15,0,0.11,0,0,0.24,0.02,0,0,0,0.16,0.08,0.05,0,0.06,0,0.1
0.054355,0.060141,-0.996709,-0.091526,0.035626,-0.995165,-0.019,0.048,-0.019,0.015,0.209,0,0,0,0.02,0,1.14,0.37,0,0,0,0.35,0.39,0.12,0,0.96,0.5,0.08
0.026396,-0.114,-0.99313,-0.150026,-0.151109,-0.977066,-0.063,-0.134,-0.396,0.078,0.01,0.84,0,0.1,0,0,1.24,0.11,0,0,0,0,0.09,0.14,0,0,0.34,1.54
0.049886,0.03751,-0.99805,-0.110445,0.044737,-0.992875,-0.03,0.041,0.006,0.07,-0.02,0.03,0.08,1.02,0,0,0.03,0.03,0,0,0.22,0,0.27,0.04,0,0.24,0,0.03
0.081134,-0.014836,-0.996593,-0.137919,-0.059097,-0.988679,-0.029,-0.037,-0.111,-0.076,0.056,0,0,0,0,0,0.72,0,0,0,0,0,0.61,0,0.03,0.07,1.01,0
0.071894,-0.044782,-0.996406,-0.103939,-0.084826,-0.99096,-0.016,-0.065,-0.16,-0.03,0.052,0.28,0.24,0,0,0,1.62,0,0,0,0,0,0.01,0.18,0.17,0.44,0.29,0.44
0.08122,-0.018376,-0.996527,-0.097672,-0.012965,-0.995134,-0.008,-0.016,-0.122,0.061,-0.019,0.09,0.01,0.12,0,0,0.21,0.05,0,0,0,0.16,0.07,0,0,0.02,0.02,0.07
0.0611,0.192487,-0.979396,-0.023787,0.247843,-0.968508,0.019,0.222,0.158,0.08,0,0.18,0,1.06,0,0,0.18,0.12,0,0,0.66,0,0.49,0.02,0,0.03,0.4,0
0.085113,0.004472,-0.996361,-0.088734,0.01266,-0.995975,-0.002,0.009,-0.073,0.049,-0.022,0,0.12,0.26,0,0,0.01,0.03,0,0,0,0.09,0.22,0,0,0.16,0.19,0
0.05684,0.048381,-0.99721,-0.09575,0.055424,-0.993861,-0.02,0.052,0.033,0.044,-0.007,0.34,0.04,1.07,0,0,0.16,0,0,0,0.16,0.05,0.34,0.16,0,0,0.15,0
0.197799,-0.063461,-0.978186,-0.077324,-0.069818,-0.994558,0.061,-0.067,-0.124,0.024,0.006,0,0.05,0,0.42,0,0.39,0,0,0,0,0.1,0.4,0,0.27,0.4,0.82,0.03
0.072431,0.078749,-0.99426,-0.096794,0.078028,-0.992241,-0.012,0.079,0.052,0.052,0.004,0,0,0.83,0,1.04,1.11,0.4,0.01,1.22,2.11,0,0,0.35,0.22,0.45,0,0.08
-0.019994,-0.007778,-0.99977,-0.1684,-0.027516,-0.985335,-0.095,-0.018,-0.073,-0.03,-0.025,0,0,0,0.13,0,0,0,0,0,0,0.03,1.13,0,0.05,0.29,0.82,0
0.001688,0.012636,-0.999919,-0.154782,0.014835,-0.987837,-0.077,0.014,-0.042,0.128,0.02,0.19,0,0.61,0.03,0,0.66,0,0,0,0.2,0,0.08,0.38,0.53,0.16,0.31,0
0.038832,0.055532,-0.997702,-0.110494,0.062806,-0.99189,-0.036,0.059,0.057,0.069,-0.013,0,0,0.71,0,0,0.01,0,0,0,0.06,0.24,0.52,0,0,0,0,0
0.144959,0.076138,-0.986504,-0.015083,0.074122,-0.997135,0.065,0.076,0.017,-0.066,0.035,0.17,0.08,0,0.02,0,0,0.1,0,0,0,0.07,0,0,0,0.57,0,0
0.087469,-0.031881,-0.995657,-0.093169,-0.064901,-0.993533,-0.003,-0.049,-0.123,-0.097,0.037,0,0,0,0.01,0,0.54,0,0,0,0,0,0.67,0.08,0.07,0,0.71,0
0.019874,0.169373,-0.985352,-0.07781,0.129516,-0.98852,-0.029,0.15,0.078,0.121,0.035,0.22,0,1.43,0,0.01,0.75,0,0,0,0,0.43,0.13,0,0,1.44,1.75,0.5
0.122041,-0.124331,-0.984707,-0.021567,-0.151775,-0.98818,0.051,-0.139,-0.285,-0.061,0.187,1.08,0,0,0.5,0,1.04,0.65,0,0,0,0.01,0.51,0.68,0,0,0,0
0.053318,0.046047,-0.997515,-0.096463,0.053224,-0.993913,-0.022,0.05,0.031,0.044,-0.021,0,0,0.64,0.28,0,0.04,0,0,0,0.06,0.1,0.41,0,0,0,0,0
0.022938,0.038414,-0.998999,-0.132566,0.044936,-0.990155,-0.055,0.042,0.009,0.107,-0.018,0,0,1.17,0,0,0.73,0.13,0,0,0.28,0.31,0.14,0,0,1.76,2.47,0
0.056554,0.037122,-0.997709,-0.144369,-0.011127,-0.989461,-0.044,0.013,-0.073,0.014,0.063,0,0.01,0,0,0,0.8,0.04,0,0,0,0,0.47,0.01,0,0.51,0.17,0.66
0.054025,0.043638,-0.997586,-0.087526,0.023092,-0.995895,-0.017,0.033,-0.042,-0.028,0.093,0.09,0.47,0,0,0,1.03,0.15,0,0,0,0,0,0,0,0.28,0,0
-0.033135,0.192114,-0.980813,-0.099802,0.188297,-0.977028,-0.068,0.192,0.149,0.107,0.001,0.45,0.17,0.81,0,0,0.29,0,0,0,1.03,0,0.49,0,0.05,0.06,0.78,0.01
0.108874,-0.100321,-0.98898,-0.044171,-0.102692,-0.993732,0.033,-0.102,-0.213,-0.026,0.012,0.6,0,0,0,0,0.27,0.3,0,0,0,0,0.03,0.26,0,0.06,0,0
0.043552,-0.005337,-0.999037,-0.144038,-0.039057,-0.988801,-0.051,-0.022,-0.096,0.045,0.018,0,0.1,0,0,0,0.36,0,0,0,0,0,0.77,0,0.44,0.4,1.36,0.02
0.039703,0.060396,-0.997385,-0.112329,0.06579,-0.991491,-0.036,0.063,0.056,0.067,-0.006,0.01,0,0.89,0.07,0,0.11,0,0,0,0.41,0,0.43,0,0,0,0,0
-0.048599,0.235488,-0.970661,-0.154752,0.164317,-0.974193,-0.104,0.203,0.154,0.083,-0.011,0.01,0.09,1.15,0,0,0.39,0,0,0,1.05,0,0.39,0,0,0.05,0.08,0.02
-0.024561,0.073399,-0.997,-0.178498,0.072045,-0.981299,-0.102,0.073,0.084,0.158,0.049,0,0,0.9,0.27,0,0.35,0,0,0,0.55,0.17,0.24,0.07,0.36,0.17,0.26,0
0.012568,0.200011,-0.979713,-0.090007,0.22653,-0.969836,-0.04,0.215,0.14,0.066,0.001,0.32,0,0.93,0,0,0.05,0,0,0,0.65,0.27,0.96,0,0,0,0.4,0.21
0.020318,0.013699,-0.9997,-0.081991,-0.001136,-0.996632,-0.031,0.006,-0.076,0.023,-0.024,0,0,0.09,0,0,0.1,0,0,0,0,0.28,1.46,0.48,0,0.46,1.15,0.57
0.037974,0.055944,-0.997711,-0.112923,0.060867,-0.991738,-0.038,0.059,0.054,0.066,-0.011,0.01,0,0.84,0.07,0,0,0,0,0,0.59,0.11,0.38,0,0,0,0,0
0.112931,0.191771,-0.974921,0.020658,0.197849,-0.980015,0.068,0.197,0.151,0.079,-0.003,0.04,0,1.31,0.01,0,0.85,0,0,0,0.46,0,0.43,0,0,0,0.49,0
-0.044394,0.242986,-0.969013,-0.189779,0.248265,-0.94992,-0.121,0.251,0.139,0.109,-0.024,0.42,0.04,1.08,0,0.41,0.48,0,0,0,1.9,0.27,0.77,0.23,0.09,0,0.8,1.33
0.031126,0.214172,-0.9763,-0.052554,0.20705,-0.976918,-0.011,0.212,0.13,0.109,0.007,0.17,0.55,1.29,0,0,0.47,0.1,0,0,0.4,0.27,0.42,0,0,0.22,0.87,0.75
0.022742,-0.050606,-0.99846,-0.115711,-0.056295,-0.991686,-0.047,-0.054,-0.086,-0.005,-0.023,0.01,0,0.02,0,0,0,0,0,0,0,0.17,1.57,0,0.37,0.14,1.27,0
0.059728,0.041891,-0.997335,-0.093029,0.048762,-0.994469,-0.017,0.045,0.018,0.039,-0.009,0.13,0,0.82,0.05,0,0.07,0,0,0,0.04,0.06,0.08,0,0,0,0,0
0.059322,0.169158,-0.983802,-0.09333,0.145563,-0.984937,-0.017,0.159,0.077,-0.017,0.031,0,0,0.06,0,0,0,0,0,0,0,0.32,0.03,0,0,0.87,0,0.3
0.086227,0.02437,-0.995977,-0.089236,0.031404,-0.995515,-0.002,0.028,-0.056,0.048,-0.018,0.03,0.06,0.2,0,0,0.27,0.04,0,0,0,0.07,0.12,0,0,0,0,0.09
0.008822,-0.012623,-0.999881,-0.082787,-0.026396,-0.996218,-0.037,-0.02,-0.125,-0.006,-0.019,0.37,0.14,0,0,0,0,0,0,0,0,0,0.8,0,0.03,0,0.47,0.7
0.076552,-0.049564,-0.995833,-0.100563,-0.093112,-0.990564,-0.012,-0.072,-0.159,-0.113,0.033,0,0,0,0.05,0,0.19,0,0,0,0,0,1.06,0.2,0.27,0.03,1.1,0
0.057913,0.045871,-0.997267,-0.092409,0.053351,-0.994291,-0.017,0.05,0.031,0.041,-0.008,0.42,0,0.93,0,0,0.21,0,0,0,0.01,0.01,0.46,0.01,0,0,0.01,0
0.045115,0.023839,-0.998697,-0.110467,0.026437,-0.993528,-0.033,0.025,-0.017,0.073,0.015,0,0,1.08,0,0,0.4,0.01,0,0,0,0.27,0.04,0,0,0.37,0.74,0.02
0.163194,0.238953,-0.957219,0.008085,0.21952,-0.975575,0.088,0.233,0.132,-0.045,-0.005,0.7,0,0.69,0.02,0,0.07,0,0,0,0.17,0,0.82,0,0,0,0.2,0
-0.077516,0.262499,-0.961814,-0.185814,0.251063,-0.949969,-0.137,0.262,0.169,0.128,0.034,0.4,0,0.92,0,0,0.61,0,0,0,0.43,0.02,0.37,0.12,0.02,0.63,0.87,0.74
0.085123,-0.03141,-0.995875,-0.08603,-0.072586,-0.993645,0,-0.052,-0.132,-0.079,0.027,0,0,0,0.04,0,0.66,0,0,0,0,0,0.76,0.01,0.01,0.06,0.92,0.01
0.002854,0.188452,-0.982078,-0.059263,0.180864,-0.981721,-0.029,0.186,0.142,0.116,-0.001,0.08,0.02,0.61,0,0.01,0.57,0,0,0,1.18,0.27,0.56,0,0,0.04,0.78,0.21
0.073467,0.178804,-0.981138,0.003021,0.194561,-0.980886,0.039,0.188,0.154,0.08,-0.011,0,0,1.04,0,0.11,0.74,0.03,0,0,1.4,0,0.13,0.04,0,0.28,0,0
0.020387,-0.032458,-0.999265,-0.175568,-0.049382,-0.983228,-0.078,-0.041,-0.157,0.045,-0.01,0.13,0,0,0,0,0.31,0.02,0,0,0,0.16,0.06,0,0,0.03,0.04,0.11
-0.0234,0.174354,-0.984405,-0.06225,0.196554,-0.978515,-0.044,0.187,0.148,0.075,0.012,0.16,0,1.2,0,0,0.45,0,0,0,0.36,0,0.56,0,0,0.13,0.1,0
0.030874,-0.019858,-0.999326,-0.121773,-0.020644,-0.992343,-0.046,-0.02,-0.072,-0.037,-0.031,0.12,0,0,0.21,0,0,0,0,0,0,0,1.53,0,0.35,0.13,0.88,0
0.040047,-0.003938,-0.99919,-0.102778,0.001648,-0.994703,-0.031,-0.001,-0.031,0.077,-0.038,0.02,0.03,0.62,0,0,0.03,0,0,0,0,0,0.01,0.1,0,0.12,0.17,0
0.113445,-0.07312,-0.99085,-0.039523,-0.0772,-0.996232,0.037,-0.076,-0.184,-0.03,0.022,0.42,0,0,0.05,0,0.15,0.16,0,0,0,0.07,0.05,0.41,0,0.19,0,0
0.065842,0.068691,-0.995463,-0.093614,0.011141,-0.995546,-0.014,0.04,-0.017,-0.077,0.167,0,0,0,0,0,0.44,0.21,0,0,0,0,0,0,0,0.05,0,0
0.049873,0.039514,-0.997974,-0.095061,0.047685,-0.994329,-0.023,0.044,0.032,0.049,-0.023,0.13,0,1.05,0,0,0.41,0,0,0,0.01,0,0.25,0,0,0.06,0,0
0.102992,-0.029323,-0.99425,0.003195,-0.051038,-0.998692,0.053,-0.04,-0.116,-0.106,0.056,0.03,0,0,0,0,0.28,0,0,0,0,0.06,0.69,0.01,0,0.04,0.35,0
-0.084664,0.267994,-0.959693,-0.209394,0.238952,-0.948186,-0.153,0.26,0.18,0.112,0.013,0.79,0.34,1.01,0,0,0.02,0,0,0,0.84,0.2,0.58,0,0,0.03,0.37,0.88
0.086197,0.003874,-0.996271,-0.039133,-0.020844,-0.999017,0.024,-0.009,-0.128,-0.029,0.202,0.95,0.29,0,0,0,0.61,0,0,0,1.02,1.61,3.65,2.42,1.91,0,2.02,0.08
0.101246,-0.04823,-0.993692,-0.016424,-0.078071,-0.996813,0.043,-0.063,-0.123,-0.105,0.055,0.05,0,0,0,0,0.24,0,0,0,0,0.46,0.95,0.23,0,0.05,0.48,0
-0.002629,0.219654,-0.975574,-0.0479,0.213401,-0.97579,-0.026,0.218,0.169,0.112,0.012,0.07,0,0.88,0,0.1,0.45,0.01,0,0,1.31,0.13,0.16,0.03,0,0.57,0.44,0.03
0.081927,0.001877,-0.996637,-0.091435,0.00858,-0.995774,-0.005,0.005,-0.078,0.056,-0.02,0.04,0.2,0,0,0,0,0,0,0,0,0.13,0.21,0.03,0,0.24,0.02,0
0.079646,0.049439,-0.995596,-0.056637,0.058065,-0.996705,0.012,0.054,0.045,-0.018,-0.034,0.12,0,0.48,0,0,0.59,0,0,0.38,1.54,0,0.22,0.16,0.23,0.02,0,0
0.003317,0.059095,-0.998247,-0.157659,0.060338,-0.985648,-0.078,0.06,0.044,0.118,0.048,0.51,0.04,1.3,0.16,0,0.32,0,0,0,0.03,0.05,0.18,0,0,0.67,0.43,0.13
0.050084,0.077569,-0.995728,-0.117731,0.084499,-0.989444,-0.034,0.081,0.036,0.081,-0.027,0.14,0.03,1.14,0,0,0,0,0,0,0.22,0.02,0.33,0,0,0.36,0.17,0.69
0.012482,0.030109,-0.999469,-0.179947,-0.001737,-0.983675,-0.084,0.014,-0.125,0.059,-0.011,0,0,0,0.17,0,1.03,0.06,0,0,0,0,0,0,0,0,0.32,0.1
0.125941,0.21932,-0.96749,-0.052644,0.199011,-0.978582,0.038,0.212,0.127,0.124,0.016,0.53,0.42,1.08,0,0,0.51,0,0,0,0.79,0.18,0.24,0,0,0.01,0.46,0.57
0.143763,-0.056989,-0.98797,-0.018749,-0.10204,-0.994604,0.063,-0.08,-0.128,-0.092,0.084,0.24,0,0,0.41,0,0,0,0,0,0,0.15,0.4,0,0.04,0.2,0.18,0
0.106476,0.23845,-0.9653,-0.025682,0.243271,-0.969618,0.042,0.244,0.134,0.114,-0.004,0.58,0.59,1.2,0,0,0.4,0,0,0,0.33,0.39,0.44,0,0,0.45,0.75,0.81
0.027864,0.139968,-0.989764,-0.023073,0.135061,-0.990569,0.002,0.138,0.154,0.077,0.005,0,0,0.9,0.3,0,0.12,0,0,0,0.54,0.01,0.54,0,0,0,0.14,0
0.004265,0.016259,-0.999859,-0.152922,0.019165,-0.988052,-0.075,0.018,-0.017,0.12,0.06,0.3,0.07,0.88,0.02,0,0.05,0,0,0,0,0.04,0,0.05,0,1.19,1.02,0
0.153615,-0.00023,-0.988131,0.0032,-0.008432,-0.999959,0.079,-0.004,-0.108,-0.081,0.074,0.42,0,0,0,0,0.95,0.58,0,0,0,0.05,0.11,0.43,0,0.22,0.09,0
0.034994,0.040949,-0.998548,-0.10705,0.048447,-0.993073,-0.036,0.045,0.048,0.066,-0.005,0.06,0,0.67,0.36,0,0,0,0,0,0.36,0.26,0.6,0,0,0,0,0
0.046316,0.209173,-0.976781,-0.074716,0.217136,-0.973278,-0.015,0.215,0.178,0.001,0.022,0,0.04,0.04,0,0,0.15,0,0,0,0,0,0.37,0,0,0.17,0.25,0.27
0.031164,-0.110379,-0.993401,-0.10323,-0.10153,-0.989462,-0.036,-0.106,-0.123,-0.022,-0.041,0.01,0,0,0.03,0,0,0,0,0,0,0,0.89,0,0.04,0,0.33,0.01
0.082238,0.217552,-0.972578,-0.013455,0.182599,-0.983095,0.035,0.202,0.146,0.107,-0.002,0.37,0.55,0.97,0,0,0.38,0,0,0,1.18,0,0.42,0,0,0.08,0.44,0
-0.01248,0.225744,-0.974107,-0.053112,0.208626,-0.976552,-0.034,0.219,0.145,0.096,0.018,0.3,0.34,1,0,0,0.36,0,0,0,1.19,0,0.61,0,0,0,0.64,0.65
-0.064078,0.200708,-0.977553,-0.198157,0.190077,-0.961564,-0.134,0.199,0.173,0.075,0.015,0,0,0.42,0,0.6,1.28,0,0,0.81,2.06,0,0.04,0.21,0.66,0.51,0.48,0
0.030895,-0.009992,-0.999473,-0.111387,-0.006334,-0.993757,-0.04,-0.008,-0.044,0.094,-0.025,1.22,0.65,0.07,0.5,0,0,0,0,0,0,0,0,0.02,0,0.8,0.7,0
0.031495,-0.011031,-0.999443,-0.110908,-0.007515,-0.993802,-0.04,-0.009,-0.047,0.096,-0.027,1.2,0.78,0.09,0.32,0,0,0,0,0,0,0,0,0,0,0.93,0.77,0
0.101452,-0.010716,-0.994783,-0.025959,-0.036139,-0.99901,0.038,-0.023,-0.141,-0.056,0.206,0.93,0,0,0,0,0.55,0,0,0,0.08,0.89,2.81,1.74,1.34,0,2.37,0
0.001872,0.05166,-0.998663,-0.188565,0.048391,-0.980868,-0.094,0.05,-0.084,0.059,-0.008,0.08,0.09,0.33,0,0,0,0,0,0,0,0.08,0.17,0,0,0.3,0.13,0.04
-0.015381,0.208268,-0.977951,-0.157809,0.141172,-0.977327,-0.088,0.177,0.14,0.096,0.011,0.14,0,0.78,0,0.12,0.88,0.01,0,0,1.18,0,0.06,0.02,0,0.34,0.19,0
-0.01183,0.063561,-0.997908,-0.162905,0.065134,-0.984489,-0.088,0.065,0.085,0.127,0.054,0,0,0.63,0.55,0,0.05,0,0,0,0.18,0.09,0.31,0.28,0.67,0.13,0.09,0
0.100969,-0.006609,-0.994868,-0.027573,-0.031754,-0.999115,0.037,-0.019,-0.136,-0.054,0.204,0.79,0,0,0,0,0.76,0,0,0,0.01,0.69,2.5,1.51,1.33,0,2.15,0
0.060522,0.001162,-0.998166,-0.162048,-0.000172,-0.986783,-0.051,0,-0.061,0.031,0.031,0,0.02,0.09,0.05,0,0.28,0,0,0,0,0.22,0.12,0,0.92,0.04,0,0.02
0.073377,0.094775,-0.992791,-0.100715,0.095598,-0.990312,-0.014,0.096,0.065,0.057,0.006,0,0,0.72,0,1.81,1.73,0.64,0.79,2,2.47,0,0,0.1,0.57,0.36,0.02,0
0.054096,0.04303,-0.997608,-0.093834,0.050248,-0.994319,-0.02,0.047,0.028,0.043,-0.013,0.03,0,1.06,0,0,0.31,0,0,0,0.01,0.02,0.46,0.05,0,0.01,0,0
0.049737,0.040749,-0.997931,-0.097782,0.050083,-0.993947,-0.024,0.046,0.033,0.051,-0.034,0.16,0,1.01,0.13,0,0.12,0,0,0,0.18,0.11,0.2,0,0,0.04,0,0
0.028677,0.166978,-0.985543,-0.153566,0.131107,-0.979402,-0.063,0.151,0.104,0.046,0.02,0,0,0.19,0.2,0,0,0,0,0,0,0,0.32,0.04,0.72,0.1,0.66,0
-0.079824,0.17521,-0.98129,-0.21615,0.170107,-0.961427,-0.151,0.176,0.151,0.107,-0.03,0.27,0.19,0.68,0,0.26,0.74,0,0,0,2.29,0.52,0.91,0.1,0.31,0,0.91,0.37
0.034975,-0.042633,-0.998478,-0.12913,-0.087934,-0.987721,-0.047,-0.066,-0.227,0.028,0.024,0.29,0,0,0,0,0.15,0,0,0,0,0.25,0.1,0.59,0,0.26,0.94,0.71
0.034803,-0.008674,-0.999357,-0.141829,-0.019172,-0.989706,-0.054,-0.014,-0.216,0.05,0.009,0.55,0.19,0.08,0,0,0.42,0.1,0,0,0,0.24,0.01,0.06,0,0.04,0.04,0.86
0.056473,0.191504,-0.979866,-0.014475,0.220475,-0.975285,0.021,0.208,0.144,0.073,0.017,0,0,1.16,0.07,0,0.11,0,0,0,0.42,0,0.66,0,0,0.01,0.21,0
0.071314,0.163305,-0.983995,-0.052782,0.133899,-0.989588,0.009,0.149,0.074,-0.102,0.05,0,0.01,0,0,0,0,0,0,0,0,0.13,0.08,0,0,0.62,0,0.08
0.044696,0.032183,-0.998482,-0.112756,0.038648,-0.992871,-0.034,0.036,0.009,0.073,-0.021,0,0,0.84,0.05,0,0,0,0,0,0,0,0.19,0,0,0.15,0,0
0.015285,-0.086403,-0.996143,-0.155295,-0.141451,-0.977689,-0.071,-0.115,-0.272,0.001,0.012,0.48,0,0,0.05,0,0.06,0,0,0,0,0.44,0.34,0.47,0,0,0.62,0
